,EUR/USD,GBP/USD,USD/YEN,USD/YUAN
2006-03-24,0.5160902840316742,0.4771172855409812,0.6332737624471602,0.05466676807360654
2006-03-27,0.5129194718421464,0.4733293741954661,0.6183186076819858,0.0593834421779022
2006-03-28,0.5043089407091446,0.4669073996156526,0.6271025187403483,0.06924174634055907
2006-03-29,0.5053512195113691,0.4591303220644263,0.6222107826939752,0.061393427917050866
2006-03-30,0.5020807283284462,0.4800999516296415,0.6161191160375986,0.06617731974583733
2006-03-31,0.5196612735264946,0.4832082714217267,0.6062418903479118,0.061210949390785155
2006-04-03,0.5100523497611699,0.47851526873083106,0.5918254964322697,0.07729779497227274
2006-04-04,0.5011362246229167,0.4694150025907548,0.5809850833715834,0.06842750704946406
2006-04-05,0.5367631036780229,0.500987210588773,0.5722776468154642,0.06179738306095442
2006-04-06,0.5271218527309329,0.4968082185463106,0.5594336749370147,0.07430649588671953
2006-04-07,0.5249808804945258,0.48719038425622246,0.5468612387550685,0.06600712879314313
2006-04-10,0.5432869852627141,0.4911925045111132,0.5450509543986534,0.06236890885356646
2006-04-11,0.5338525326244247,0.4816840456867186,0.5361700619724421,0.07584330169717328
2006-04-12,0.5266625633664165,0.4778479624294887,0.5241133532992823,0.06509877803362346
2006-04-13,0.5176159309338416,0.4710157406264059,0.5131625789504393,0.07050717218674067
2006-04-14,0.5079333424987114,0.4626997691468338,0.5018822075104964,0.09736991695804871
2006-04-17,0.49846795125836446,0.4546494294296254,0.49242269903893826,0.08340297806868975
2006-04-18,0.5533011700025441,0.5054406228073621,0.5163586561870261,0.07490756873836618
2006-04-19,0.5429452102949647,0.49798754584231014,0.5049013224220914,0.0778089684333328
2006-04-20,0.5444950694959857,0.510924007667418,0.4950162058357115,0.07304921130968968
2006-04-21,0.5350901317345396,0.5126124257175849,0.4846191804768627,0.0686257857232698
2006-04-24,0.5254818288769103,0.5027919498034964,0.48754574383962235,0.07218651282241317
2006-04-25,0.5182435769105879,0.4935178180217809,0.6119487851742765,0.06607926756948951
2006-04-26,0.512234580521334,0.485677100816176,0.5977036553709224,0.06968566452764982
2006-04-27,0.5092506273491678,0.47687208881435744,0.5840055740783158,0.07122998390796953
2006-04-28,0.508765178860954,0.4850284100147032,0.5870601697975899,0.06816491696928743
2006-05-01,0.5224662027554133,0.5295638960132106,0.5752166753340221,0.06584383658909407
2006-05-02,0.5133708060828021,0.5236774803988543,0.5805361093791312,0.06238236450906504
2006-05-03,0.5070086866946827,0.5274024170133094,0.5680007851909931,0.05949040183175494
2006-05-04,0.4976249973326539,0.5194280772905272,0.5556548046367137,0.06566711830459468
2006-05-05,0.4932798089332232,0.5107665062419302,0.5427982041302106,0.05879417459136489
2006-05-08,0.4899458530248709,0.512999604497354,0.5676499658066387,0.05496239317916167
2006-05-09,0.48130363414792215,0.5028671563738588,0.5835676446720094,0.058703920736158405
2006-05-10,0.4742223166671641,0.4957047684009989,0.5721101659235941,0.05569043601246151
2006-05-11,0.4722339936251524,0.4863236644192744,0.5800412734121856,0.051535672106630834
2006-05-12,0.4713274569135188,0.5209660186341133,0.5697580335599549,0.050305856502135766
2006-05-15,0.4653582229334225,0.5155540332872234,0.5580912365838433,0.049235058965470216
2006-05-16,0.46655838640497094,0.5119693316036645,0.5484338665567626,0.04765630393323978
2006-05-17,0.4582249819189426,0.5021673977855196,0.5367527436858541,0.04676174173131807
2006-05-18,0.4729667246942542,0.492322183786516,0.5346138934524229,0.04457541622981379
2006-05-19,0.4775421095172394,0.48671139257079693,0.525317935143291,0.058142106737867384
2006-05-22,0.47384309492497434,0.4958829793665934,0.5409956529933305,0.06610247134448136
2006-05-23,0.4895672474501345,0.4996574072471801,0.5295496208607402,0.06999516922568243
2006-05-24,0.4805978844567386,0.49331219191859055,0.5207202551190027,0.06049874081913461
2006-05-25,0.4946412692698033,0.5042756685765672,0.5830487060068615,0.06601932947108166
2006-05-26,0.48761788477414897,0.4964205105975757,0.596373498257151,0.06787037293974026
2006-05-30,0.4821773077242432,0.514979673577519,0.5959552582601534,0.06031453371081319
2006-05-31,0.5126668841377915,0.5784505423950667,0.5876249473576541,0.06502697110535888
2006-06-01,0.5059447976171506,0.5758532238254672,0.5738608437493322,0.07254770818758527
2006-06-02,0.49671795787771417,0.5660371208070126,0.5612226503140643,0.06468696560408575
2006-06-05,0.5054889917429313,0.5721442460165236,0.5700318613051346,0.06371443115413725
2006-06-06,0.49990958532576846,0.5613661389659922,0.5567230243889665,0.10400667361958356
2006-06-07,0.5262080878849195,0.5830448445052817,0.6235422669240429,0.08461214971774528
2006-06-08,0.5182608911905653,0.5713299369945136,0.6086578404729127,0.07944671456662195
2006-06-09,0.559295969286738,0.5866107364529063,0.617006477851451,0.0919230934936597
2006-06-12,0.5490250217074157,0.5742845988757648,0.6059696075297429,0.08127330753152837
2006-06-13,0.5440437818154222,0.5625012581915403,0.5936898801321642,0.07828201306023479
2006-06-14,0.5341757124314512,0.5528993221849261,0.603807957860666,0.09562813943806642
2006-06-15,0.5315153135286661,0.5511048354558774,0.591034449292446,0.0863765236534223
2006-06-16,0.5220591755266862,0.5400784619819,0.5782229728146346,0.07762700932535672
2006-06-19,0.5123878022915888,0.5291500837766515,0.564688097116986,0.07821635787598191
2006-06-20,0.5079209765694769,0.5266711132071096,0.5520394406040384,0.07731731522538916
2006-06-21,0.4986576438509437,0.5160969846473795,0.5415968738492977,0.07186031249813221
2006-06-22,0.5119552070691222,0.5101915580975304,0.5319294725102129,0.07160909482539426
2006-06-23,0.5187145064214473,0.5288036117454121,0.5660992950539795,0.06762352820518855
2006-06-26,0.5176002632637837,0.5303172636637459,0.5559195729976661,0.06628582313949202
2006-06-27,0.5103438634028097,0.5198587737462119,0.5434040284527143,0.06266340820870142
2006-06-28,0.5037504298876557,0.5121123978028949,0.5316064595314237,0.05989898924413367
2006-06-29,0.5023530209126896,0.5097063150186156,0.5202530974199654,0.05757526056696096
2006-06-30,0.49301553107934704,0.5028990050447514,0.5111474314676888,0.055258442475164975
2006-07-03,0.6145682179790644,0.6512417068666533,0.595375626827006,0.05285627531340054
2006-07-05,0.6031460823835507,0.6439809803875767,0.5861814191145446,0.05125702588205536
2006-07-06,0.6005234797189164,0.6344995535146793,0.5885910343145174,0.05114960364373018
2006-07-07,0.5909345440726703,0.6219416036876338,0.58230294751822,0.04769246074197963
2006-07-10,0.5880887611573472,0.626801492321448,0.6157629749745714,0.04561900394594737
2006-07-11,0.5870852983229072,0.6221890980734289,0.6009847873288644,0.04622748299887601
2006-07-12,0.5759019310061891,0.6089678934963172,0.5875092301270249,0.0429902337446145
2006-07-13,0.5697900335847573,0.6033406581730251,0.6220792068307329,0.04179238602196579
2006-07-14,0.5613085208800496,0.5938988632249073,0.6070901963390326,0.04029215032949247
2006-07-17,0.5529172946409655,0.5831496004557642,0.615229964929343,0.04882508881864627
2006-07-18,0.5698705609836693,0.5984800731907219,0.6164353977951758,0.043148577254467545
2006-07-19,0.5609078579873036,0.5908094498678551,0.6050955472078932,0.04676085948100501
2006-07-20,0.5581646748391723,0.5899104128661762,0.5949749198891697,0.0435017521522145
2006-07-21,0.5611337840223399,0.5915680834461754,0.5830734906629448,0.06473053522114117
2006-07-24,0.5548458790300917,0.5873021644428733,0.5775153960652022,0.05395412702162064
2006-07-25,0.5507687212010698,0.5844385696379116,0.5666928552016096,0.05336799530346549
2006-07-26,0.5468824185263839,0.5797726310110739,0.5663658009728554,0.053839566088744344
2006-07-27,0.5425677278175638,0.5724392516131958,0.5602630412004996,0.050509198027030834
2006-07-28,0.5559675017756265,0.5846647385221027,0.6026109987794196,0.07385099206001246
2006-07-31,0.5459857027677557,0.5726525464743627,0.6095800357995007,0.06396348274026437
2006-08-01,0.5362303351620874,0.5623424235554819,0.5981639007978689,0.07487201185057013
2006-08-02,0.526564839184423,0.5513805413106863,0.5919918730255848,0.06939154813817489
2006-08-03,0.5175754915386988,0.5452412932130125,0.5841491040383523,0.06259178358180473
2006-08-04,0.5087434705258987,0.5386625215311794,0.586788265868188,0.06400386450123978
2006-08-07,0.5291022902814656,0.5917238024020005,0.6098255437149016,0.06352201956551162
2006-08-08,0.5208110649349013,0.5792483288227618,0.607356932336079,0.07726117177133984
2006-08-09,0.512860632609498,0.5677967957403309,0.593461805806167,0.06668446140867523
2006-08-10,0.5087410368346743,0.5561456307475736,0.579780558884777,0.0642455066185824
2006-08-11,0.5335227810266593,0.5860563790115586,0.5722338738031022,0.06880792850159279
2006-08-14,0.5236413477685169,0.5779963827020917,0.5695188741360543,0.06412530347529374
2006-08-15,0.5149562842093248,0.5685990936378876,0.5598168764202544,0.12216142393568453
2006-08-16,0.511792119476204,0.5589538219840815,0.5582788658329394,0.10268222197281403
2006-08-17,0.5154092337962252,0.550025259292967,0.5477578618107838,0.12113199911287849
2006-08-18,0.5058524960028536,0.5426144869848902,0.5380217935951184,0.13500904712270925
2006-08-21,0.5048498431954498,0.550330685606522,0.5296143462602984,0.11444574509990098
2006-08-22,0.5200602299983074,0.5660809173583348,0.5177152961276446,0.11041625742679204
2006-08-23,0.5372186230720775,0.5625813524776107,0.5251434465930221,0.11136518288257025
2006-08-24,0.5273359014553922,0.5533681738585343,0.5146876101368337,0.10420233364567513
2006-08-25,0.5200872252265428,0.5442767177566762,0.5033596663907114,0.09809569011488103
2006-08-28,0.5104571411343394,0.5331780780045152,0.5219574884188684,0.09480439391448729
2006-08-29,0.5015949699552503,0.5300140561270396,0.5113363509826647,0.09061336596150892
2006-08-30,0.4928914806925943,0.5227487361309718,0.5021725942714259,0.09718673843719923
2006-08-31,0.4915092298060758,0.5302706850199375,0.4917388463411911,0.0888839645978761
2006-09-01,0.48490902026880434,0.5200220624677324,0.4835802307171184,0.0871395304333538
2006-09-05,0.47982567673884646,0.5103640544840652,0.4740917919154023,0.08335240450704444
2006-09-06,0.4723111096516604,0.5178827079163588,0.516354497114455,0.08080271210678344
2006-09-07,0.46499020576719446,0.5226455410306723,0.5208816594479918,0.0775438147668719
2006-09-08,0.4588188549378584,0.5146742670923979,0.5163121953848482,0.07987534549298071
2006-09-11,0.4687433062588507,0.5180163622948317,0.5164190846324387,0.08233528117330324
2006-09-12,0.46186848873957237,0.5084128316193844,0.5202474146104837,0.08143291999852745
2006-09-13,0.45352566080522816,0.5142562414345231,0.5104474592369055,0.08369582432322642
2006-09-14,0.44585554893174706,0.5044327430561505,0.5039268364345518,0.07674436143284132
2006-09-15,0.43986214845323884,0.5107090846325049,0.49280620115129403,0.07367005577671476
2006-09-18,0.4528514034422871,0.5132539945221177,0.4840410012964416,0.07325111790395923
2006-09-19,0.44600974706118646,0.503187276116904,0.47656139701633266,0.07064321964707557
2006-09-20,0.43830383326944217,0.49680341991779264,0.47364832076160146,0.08513279818477733
2006-09-21,0.43126921571546695,0.492099321508086,0.4677013238060165,0.08935428480399196
2006-09-22,0.42583665057104086,0.4891772446979529,0.4695168798226663,0.07659338454685795
2006-09-25,0.43023209554975295,0.4816871591597706,0.46380579085907525,0.07925634611174064
2006-09-26,0.42918652106625255,0.4726428139750387,0.4541104466632435,0.0760345808499594
2006-09-27,0.4315574226677685,0.466502310753988,0.46490459183555793,0.08008004975568858
2006-09-28,0.4241909427745966,0.4675021489362886,0.45997244184928615,0.09593722801645425
2006-09-29,0.4166142918756314,0.47670842417719056,0.4537164724251436,0.08634792197788879
2006-10-02,0.40949934329444676,0.4687446127157106,0.4450110740986362,0.08677338867110126
2006-10-03,0.4116559024369717,0.4858120958875981,0.440849136629578,0.08248993672782487
2006-10-04,0.4052161494638035,0.4765827109925364,0.43298488867907675,0.07723229159442946
2006-10-05,0.40285314779252007,0.46902626420284793,0.42541761464669986,0.07445069242284245
2006-10-06,0.3957530732547902,0.46593769458246886,0.4221763440712678,0.0711479386472727
2006-10-10,0.4116110602009107,0.46183388817548926,0.46977528192918566,0.06754139995950584
2006-10-11,0.41469425477518485,0.48739243933905685,0.48179366494715054,0.07205215640671536
2006-10-12,0.4074225258086906,0.478537117222168,0.47300958124126546,0.07577470766636213
2006-10-13,0.40053294068309053,0.4695632025122484,0.4629531480031012,0.06715753229476965
2006-10-16,0.3973186458071212,0.460789425136645,0.455827201088768,0.0983971756552278
2006-10-17,0.3911311312450619,0.4561073314857682,0.4591523736863795,0.09878568596098611
2006-10-18,0.39090773769406656,0.4684925884564767,0.46514551130364173,0.0827169395643015
2006-10-19,0.39138995169256713,0.46442650289052817,0.4627826006853473,0.08319675262913628
2006-10-20,0.4032630045470416,0.4649612998624827,0.47482357156648436,0.08354606471583452
2006-10-23,0.3972308263478084,0.4618908628132209,0.469615207471519,0.0844003076838739
2006-10-24,0.40485955232019244,0.4713804270533727,0.47190552911378747,0.08128718420413605
2006-10-25,0.39903656935048104,0.464065088272289,0.4621647552231456,0.07828852953824486
2006-10-26,0.3940803027965083,0.4562529865788537,0.4532059166243607,0.0741374679695831
2006-10-27,0.40555405521724974,0.46144314899102773,0.45470432934432137,0.07742109425118995
2006-10-30,0.4075892657972548,0.4631298649008454,0.4855554655658179,0.07880864435605474
2006-10-31,0.40057828713117644,0.45833397314026525,0.47736731120036635,0.1098939660283215
2006-11-01,0.40277004706605446,0.4540332171180341,0.47987746959517363,0.09132198006907728
2006-11-02,0.3956860352012803,0.44570794073675446,0.47070359139770074,0.08878804482737039
2006-11-03,0.3889864422409761,0.43762208813388953,0.4610403609187763,0.08873922353668433
2006-11-06,0.3993014442053599,0.43771499791768087,0.48388873663773607,0.08206841004066051
2006-11-07,0.39257471772912383,0.43244510925511426,0.4772917449619272,0.08029301092010517
2006-11-08,0.41012876268028886,0.44712676827633924,0.5022004737258642,0.07767763839378633
2006-11-09,0.4056824899202498,0.44136164789714,0.494009957258748,0.08148730921768897
2006-11-10,0.4088841260274899,0.43351599751385433,0.48417790776714603,0.07401168319975505
2006-11-13,0.4035676072524536,0.42940801846447496,0.4819131417820839,0.06996219523073145
2006-11-14,0.4040741499210667,0.43438634871166837,0.48732440659716286,0.06851448992432943
2006-11-15,0.39695540887050224,0.4347229003155624,0.48387071203223225,0.06475017467840993
2006-11-16,0.3900443779035087,0.4323146340321185,0.47729790659444454,0.06465941180208863
2006-11-17,0.3832414388886771,0.42511929455330033,0.46714187453973693,0.06411400729494053
2006-11-20,0.3772768332020212,0.4191823259339885,0.46371112302806056,0.05921611337167325
2006-11-21,0.3713200008111714,0.4128658189245554,0.4605531497695936,0.057731383269716906
2006-11-22,0.36556549930883364,0.40638118035905274,0.45216251976721084,0.05557226631456697
2006-11-24,0.39250715097982586,0.43450953618948923,0.5170923379179543,0.058280618578203686
2006-11-27,0.4491081593500876,0.4621780292549027,0.5228549315897816,0.12245589516169025
2006-11-28,0.4447529794013986,0.4566751982193491,0.5121478630195279,0.10441896905543796
2006-11-29,0.44111874192299805,0.46298585391814095,0.5007376155806328,0.08568689145240907
2006-11-30,0.43381421533282216,0.4544643227170357,0.49036418774774365,0.11713663951973594
2006-12-01,0.45878840833801865,0.49209596251808724,0.5012564522859096,0.10121616642867404
2006-12-04,0.4576008284730595,0.49307928202195095,0.4923525644754922,0.09008661166868963
2006-12-05,0.4495340947241131,0.4835740087360367,0.48163239724666607,0.10072598805921319
2006-12-06,0.44136852771648566,0.47632711600414207,0.47779777487341263,0.09676327401832752
2006-12-07,0.4344045284465791,0.4706257341413608,0.46776669804327703,0.08690400885674557
2006-12-08,0.4269000742431156,0.466508648119084,0.45794758181466677,0.08523557371997656
2006-12-11,0.43607910558729474,0.462577223234683,0.4943186512444439,0.0822187334959131
2006-12-12,0.42837414126754586,0.4541207625147757,0.5054292489808987,0.09548231901761414
2006-12-13,0.4209387627066861,0.45822518861074474,0.4947022498106354,0.08652012955713187
2006-12-14,0.41430041277774293,0.44977419581988626,0.4864237377418777,0.07961174583082062
2006-12-15,0.41150632258002917,0.4419276943076466,0.4768717116295054,0.08121309539882128
2006-12-18,0.4211076086323072,0.4483579274128034,0.4683762522265391,0.07808553891976328
2006-12-19,0.4149202415304679,0.44796989804865517,0.4615290481229842,0.08088706750231033
2006-12-20,0.4455924004240006,0.49008799887786714,0.4538984407341384,0.07787927902017776
2006-12-21,0.43783164151556314,0.4810861076207346,0.4522018033689997,0.08306681497706074
2006-12-22,0.4301033189867545,0.4726862345687958,0.44373259051833036,0.07483620750636542
2006-12-26,0.4274751805627945,0.4669356266652013,0.4500534150134741,0.07049441290547351
2006-12-27,0.4198116178820426,0.4581732009586097,0.4407883480604598,0.07354256624936377
2006-12-28,0.4124611402350373,0.44968621288755123,0.4332842950443618,0.06837165353292225
2006-12-29,0.40807950407301635,0.4450333343938419,0.42582369856762503,0.08159175803099256
2007-01-02,0.4049873453983695,0.43856904951559395,0.41753100591468467,0.08277247874424808
2007-01-03,0.41896454589765747,0.4576394093566949,0.4112802435112038,0.0713876818834909
2007-01-04,0.4465936636808184,0.513579263758333,0.4258739683515591,0.07004959759520388
2007-01-05,0.45261263562093673,0.5064949764472011,0.4216616234242264,0.0718498693746726
2007-01-08,0.4641074635235927,0.5173061941322444,0.4250399878157458,0.06858561743392247
2007-01-09,0.45640147867531045,0.5140250761687023,0.4204036768123649,0.07583849571862726
2007-01-10,0.45008735744384015,0.5040220657254953,0.44821275477951533,0.07553380080060214
2007-01-11,0.4497044793849981,0.49909286428739086,0.43911208098808424,0.06759586897282809
2007-01-12,0.44493012308306684,0.5015533636560074,0.4649673233112691,0.09373294649702608
2007-01-16,0.4381187757748314,0.5118402814688054,0.45600075417239455,0.07940756103156778
2007-01-17,0.43039058404928987,0.5024266952479891,0.44911865849000826,0.08237327958139186
2007-01-18,0.42506309361774286,0.5064867105412156,0.44042577369615776,0.11299539088309142
2007-01-19,0.41755798341240963,0.49656141401804554,0.4536465800504091,0.09546067744645073
2007-01-22,0.41197151207734967,0.48892300037380715,0.4447834186534862,0.08868187354484001
2007-01-23,0.4050144522994725,0.4796330473303975,0.43965652812650197,0.09045767421588051
2007-01-24,0.4107903655920293,0.47658566411482023,0.4308140513958886,0.08422611947078007
2007-01-25,0.4139158934415652,0.5004626637555154,0.446372633324218,0.0834905723917437
2007-01-26,0.40726094814036284,0.4915701954057551,0.43850315562309244,0.07880442968372034
2007-01-29,0.41430966770236943,0.4943854486534364,0.44096516293437865,0.07805846238421978
2007-01-30,0.4111712597145129,0.48481296297315907,0.43464712736671124,0.07367387058753766
2007-01-31,0.40397482972255877,0.4761612076825676,0.4265754190752495,0.07043785994448591
2007-02-01,0.40232059276246673,0.4671643263207397,0.43731966480323453,0.06963473790353915
2007-02-02,0.3967216375980853,0.46479392749943665,0.4338434689107694,0.0989096607060157
2007-02-05,0.4005359517893779,0.45685153259852523,0.42950051760195357,0.08086365537063842
2007-02-06,0.3956342057153301,0.45305795503136376,0.44022120490233624,0.07694471601848636
2007-02-07,0.39245584929984956,0.4549820483893118,0.43130291401364895,0.08027311250900558
2007-02-08,0.3931286099860221,0.44660837559457733,0.42587898469370894,0.08823570212501582
2007-02-09,0.38681128099621664,0.4540460301407358,0.42834262710738463,0.07649682238171687
2007-02-12,0.38261281537746283,0.4522353360977817,0.4256178103962174,0.0726568379739426
2007-02-13,0.3815882452404575,0.4457011721184345,0.41825982948403545,0.08804745323165826
2007-02-14,0.3863858278858069,0.43882767065280504,0.42225747567316274,0.08426298359497367
2007-02-15,0.4091561526495845,0.47183059601744487,0.42248211023220805,0.08075516167419047
2007-02-16,0.40243765140624627,0.47408400120320454,0.4817302721724718,0.07772724483872964
2007-02-20,0.3953757664269721,0.4663563091746341,0.47420391226137876,0.09707642144864802
2007-02-21,0.3884779740935671,0.4602777379435622,0.49033273828438595,0.08370336860416723
2007-02-22,0.3819071466475043,0.4524193124596289,0.5058901028161725,0.07861200789885253
2007-02-23,0.3754747023457205,0.44672476074952683,0.49757228635830003,0.07893771848963858
2007-02-26,0.3716740413524108,0.4440287664975862,0.48830886232836335,0.0744099860264147
2007-02-27,0.3653832933924135,0.43608593893176156,0.4822436170205605,0.08299263052631686
2007-02-28,0.38155085630150337,0.4293591434417192,0.6132947648802561,0.08418486508675416
2007-03-01,0.37571126457416476,0.4248247873640835,0.6023389863992339,0.074165986644978
2007-03-02,0.3788703120868239,0.41890507233235413,0.6078850372488785,0.07325276021235208
2007-03-05,0.37255839837341825,0.43068074103858345,0.6092222866633642,0.07120848966324672
2007-03-06,0.3890587094152846,0.4835137680772809,0.6153163256250685,0.06804944570601787
2007-03-07,0.382835464689629,0.47578208075683825,0.6072797727168426,0.06736402018430823
2007-03-08,0.38085989744491183,0.46903114334344304,0.5931079424890118,0.06385123021510042
2007-03-09,0.3753638314120972,0.46051328295760846,0.6050271067130629,0.06241773815417397
2007-03-12,0.3692825640541713,0.45231463173305975,0.6087511297951058,0.06351147647115123
2007-03-13,0.37675224381666117,0.4449763137302571,0.6070273565740517,0.05870981435140805
2007-03-14,0.37074786844484076,0.4380736675714205,0.602230811375626,0.05989802068843121
2007-03-15,0.3667208534616714,0.4304611015408871,0.6007110726543331,0.060295531816930696
2007-03-16,0.36190612980436065,0.4237994115940377,0.6115668160174255,0.06296145751777225
2007-03-19,0.3658409337267332,0.42065980402312636,0.6046629662017257,0.09518736169752301
2007-03-20,0.35980874131358465,0.4150393071394392,0.6090553296038479,0.0818527647843247
2007-03-21,0.35392337891209946,0.4263160898138602,0.59679763107459,0.07255551633236486
2007-03-22,0.34856571967691946,0.4190856874922488,0.5899848219791767,0.07682739529510922
2007-03-23,0.35174023333940785,0.4191132107402998,0.5761152959695733,0.07843694817034717
2007-03-26,0.35590714876035556,0.41409133344343024,0.5625944651609389,0.06982791996040964
2007-03-27,0.3534222447246637,0.41195797169929677,0.549510282237308,0.08833806006056774
2007-03-28,0.34882168768731797,0.40623184206986795,0.5369682362878011,0.08092800829439811
2007-03-29,0.34514194379099644,0.40322551224616304,0.5571741975397478,0.07230792164186144
2007-03-30,0.3394749444341419,0.39682603305351666,0.5705045500113002,0.07533531762040374
2007-04-02,0.33844371495498865,0.3947480692619853,0.5585509973069372,0.07529326919761316
2007-04-03,0.332865417669468,0.40165853341591695,0.5460083771227533,0.07556406831644787
2007-04-04,0.3278334482631249,0.39503677284216165,0.573670173484121,0.07016291608144849
2007-04-05,0.32251570536897095,0.3894761322881804,0.5607403472082353,0.0782144581816074
2007-04-06,0.3299442265542488,0.386455238210115,0.5479137638654569,0.08409278810925003
2007-04-09,0.33152061088671797,0.3842561093495013,0.5489913762431532,0.07226925784375937
2007-04-10,0.32668303322848485,0.38131782200668435,0.5365057503919703,0.07318563336543468
2007-04-11,0.336755969403057,0.3920870790854544,0.5260122847975979,0.07129521994122145
2007-04-12,0.3312186204795638,0.3917018772922018,0.5166267263261524,0.06635852309883611
2007-04-13,0.3331587472272818,0.385816352352792,0.5102432449155498,0.07498905979058494
2007-04-16,0.3313573327484392,0.38453299266373586,0.501281135078534,0.06771870510327428
2007-04-17,0.32918428802283545,0.3864769964939433,0.5008592837420414,0.07041128199484473
2007-04-18,0.32496796777397435,0.410757048688605,0.5176393963072651,0.06600902569783691
